-182.419, 78.266, 1.738,  1.765
-182.395, 78.213, 1.744,  1.798
-182.371, 78.159, 1.749,  1.831
-182.348, 78.106, 1.754,  1.864
-182.326, 78.051, 1.759,  1.897
-182.304, 77.997, 1.764,  1.930
-182.282, 77.941, 1.770,  1.963
-182.261, 77.886, 1.775,  1.996
-182.240, 77.830, 1.781,  2.029
-182.219, 77.774, 1.787,  2.062
-182.199, 77.717, 1.792,  2.095
-182.180, 77.660, 1.797,  2.128
-182.160, 77.603, 1.803,  2.161
-182.141, 77.545, 1.809,  2.194
-182.123, 77.487, 1.814,  2.227
-182.105, 77.429, 1.820,  2.260
-182.087, 77.370, 1.826,  2.293
-182.070, 77.311, 1.832,  2.326
-182.053, 77.252, 1.838,  2.359
-182.036, 77.193, 1.843,  2.392
-182.020, 77.133, 1.849,  2.425
-182.004, 77.072, 1.855,  2.458
-181.988, 77.012, 1.861,  2.491
-181.973, 76.951, 1.867,  2.524
-181.957, 76.890, 1.873,  2.557
-181.943, 76.829, 1.879,  2.590
-181.928, 76.767, 1.885,  2.623
-181.914, 76.705, 1.892,  2.656
-181.900, 76.643, 1.898,  2.689
-181.887, 76.581, 1.904,  2.722
-181.874, 76.518, 1.909,  2.755
-181.861, 76.455, 1.915,  2.788
-181.848, 76.392, 1.921,  2.821
-181.836, 76.328, 1.928,  2.854
-181.823, 76.264, 1.934,  2.887
-181.812, 76.200, 1.941,  2.920
-181.800, 76.136, 1.947,  2.953
-181.789, 76.072, 1.953,  2.986
-181.777, 76.007, 1.960,  3.019
-181.767, 75.942, 1.966,  3.052
-181.756, 75.877, 1.972,  3.085
-181.746, 75.811, 1.979,  3.118
-181.736, 75.745, 1.985,  3.151
-181.726, 75.679, 1.991,  3.184
-181.716, 75.613, 1.998,  3.217
-181.707, 75.547, 2.005,  3.250
-181.697, 75.480, 2.011,  3.283
-181.688, 75.413, 2.017,  3.316
-181.680, 75.346, 2.024,  3.349
-181.671, 75.279, 2.031,  3.382
-181.663, 75.211, 2.037,  3.415
-181.654, 75.143, 2.043,  3.448
-181.646, 75.075, 2.050,  3.481
-181.639, 75.007, 2.057,  3.514
-181.631, 74.938, 2.064,  3.547
-181.624, 74.869, 2.070,  3.580
-181.616, 74.800, 2.076,  3.613
-181.609, 74.731, 2.083,  3.646
-181.602, 74.661, 2.090,  3.679
-181.596, 74.591, 2.097,  3.712
-181.589, 74.521, 2.104,  3.745
-181.583, 74.451, 2.111,  3.778
-181.576, 74.381, 2.118,  3.811
-181.570, 74.310, 2.124,  3.844
-181.564, 74.239, 2.132,  3.877
-181.558, 74.168, 2.139,  3.910
-181.553, 74.096, 2.146,  3.943
-181.547, 74.025, 2.153,  3.976
-181.542, 73.953, 2.160,  4.009
-181.537, 73.881, 2.166,  4.042
-181.532, 73.808, 2.174,  4.075
-181.527, 73.736, 2.181,  4.108
-181.522, 73.663, 2.188,  4.141
-181.517, 73.590, 2.195,  4.174
-181.512, 73.517, 2.203,  4.207
-181.508, 73.443, 2.210,  4.240
-181.504, 73.369, 2.216,  4.273
-181.499, 73.295, 2.224,  4.306
-181.495, 73.221, 2.231,  4.339
-181.491, 73.146, 2.239,  4.372
-181.487, 73.071, 2.246,  4.405
-181.483, 72.996, 2.253,  4.438
-181.480, 72.921, 2.260,  4.471
-181.476, 72.846, 2.268,  4.504
-181.472, 72.770, 2.275,  4.537
-181.469, 72.694, 2.283,  4.570
-181.466, 72.617, 2.290,  4.603
-181.462, 72.541, 2.297,  4.636
-181.459, 72.464, 2.305,  4.669
-181.456, 72.387, 2.313,  4.702
-181.453, 72.310, 2.321,  4.735
-181.450, 72.232, 2.328,  4.768
-181.448, 72.154, 2.335,  4.801
-181.445, 72.076, 2.343,  4.834
-181.442, 71.998, 2.351,  4.867
-181.440, 71.920, 2.358,  4.900
-181.437, 71.841, 2.366,  4.933
-181.435, 71.762, 2.374,  4.966
-181.432, 71.682, 2.382,  4.999
-181.430, 71.603, 2.390,  5.032
-181.428, 71.523, 2.397,  5.065
-181.426, 71.443, 2.405,  5.098
-181.424, 71.362, 2.413,  5.131
-181.422, 71.282, 2.421,  5.164
-181.420, 71.201, 2.429,  5.197
-181.418, 71.120, 2.437,  5.230
-181.416, 71.038, 2.445,  5.263
-181.414, 70.957, 2.453,  5.296
-181.413, 70.875, 2.460,  5.329
-181.411, 70.792, 2.468,  5.362
-181.409, 70.710, 2.476,  5.395
-181.408, 70.627, 2.485,  5.428
-181.406, 70.544, 2.493,  5.461
-181.405, 70.461, 2.501,  5.494
-181.403, 70.377, 2.509,  5.527
-181.402, 70.293, 2.518,  5.560
-181.401, 70.209, 2.526,  5.593
-181.399, 70.125, 2.534,  5.626
-181.398, 70.040, 2.542,  5.659
-181.397, 69.955, 2.550,  5.692
-181.396, 69.870, 2.559,  5.725
-181.395, 69.784, 2.568,  5.758
-181.394, 69.699, 2.576,  5.791
-181.393, 69.613, 2.584,  5.824
-181.392, 69.526, 2.593,  5.857
-181.391, 69.440, 2.601,  5.890
-181.390, 69.353, 2.610,  5.923
-181.389, 69.265, 2.619,  5.956
-181.388, 69.178, 2.627,  5.989
-181.387, 69.090, 2.635,  6.022
-181.387, 69.002, 2.644,  6.055
-181.386, 68.914, 2.653,  6.088
-181.385, 68.825, 2.662,  6.121
-181.384, 68.736, 2.671,  6.154
-181.384, 68.647, 2.679,  6.187
-181.383, 68.557, 2.687,  6.220
-181.382, 68.467, 2.696,  6.253
-181.382, 68.377, 2.706,  6.286
-181.381, 68.287, 2.714,  6.319
-181.381, 68.196, 2.723,  6.352
-181.380, 68.105, 2.732,  6.385
-181.380, 68.014, 2.741,  6.418
-181.379, 67.922, 2.750,  6.451
-181.379, 67.830, 2.760,  6.484
-181.379, 67.738, 2.769,  6.517
-181.378, 67.646, 2.778,  6.550
-181.378, 67.553, 2.787,  6.583
-181.378, 67.460, 2.796,  6.616
-181.377, 67.366, 2.805,  6.649
-181.377, 67.272, 2.815,  6.682
-181.377, 67.178, 2.824,  6.715
-181.376, 67.084, 2.833,  6.748
-181.376, 66.989, 2.842,  6.781
-181.376, 66.894, 2.852,  6.814
-181.376, 66.799, 2.861,  6.847
-181.375, 66.704, 2.870,  6.880
-181.375, 66.608, 2.880,  6.913
-181.375, 66.511, 2.890,  6.946
-181.375, 66.415, 2.899,  6.979
-181.375, 66.318, 2.909,  7.012
-181.375, 66.221, 2.918,  7.045
-181.375, 66.123, 2.927,  7.078
-181.374, 66.025, 2.937,  7.111
-181.374, 65.927, 2.947,  7.144
-181.374, 65.829, 2.957,  7.177
-181.374, 65.730, 2.967,  7.210
-181.374, 65.631, 2.977,  7.243
-181.374, 65.531, 2.987,  7.276
-181.374, 65.431, 2.996,  7.309
-181.374, 65.331, 3.006,  7.342
-181.374, 65.231, 3.016,  7.375
-181.374, 65.130, 3.026,  7.408
-181.374, 65.029, 3.036,  7.441
-181.374, 64.927, 3.046,  7.474
-181.374, 64.826, 3.056,  7.507
-181.374, 64.724, 3.066,  7.540
-181.374, 64.621, 3.076,  7.573
-181.374, 64.518, 3.087,  7.606
-181.374, 64.415, 3.097,  7.639
-181.374, 64.312, 3.107,  7.672
-181.374, 64.208, 3.117,  7.705
-181.374, 64.104, 3.127,  7.738
-181.375, 63.999, 3.138,  7.771
-181.375, 63.894, 3.148,  7.804
-181.375, 63.789, 3.158,  7.837
-181.375, 63.684, 3.169,  7.870
-181.375, 63.578, 3.179,  7.903
-181.375, 63.471, 3.190,  7.936
-181.375, 63.365, 3.201,  7.969
-181.375, 63.258, 3.211,  8.002
-181.375, 63.151, 3.222,  8.035
-181.376, 63.043, 3.232,  8.068
-181.376, 62.935, 3.243,  8.101
-181.376, 62.827, 3.254,  8.134
-181.376, 62.718, 3.265,  8.167
-181.376, 62.609, 3.275,  8.200
-181.376, 62.499, 3.285,  8.233
-181.376, 62.390, 3.296,  8.266
-181.377, 62.279, 3.307,  8.299
-181.377, 62.169, 3.319,  8.332
-181.377, 62.058, 3.330,  8.365
-181.377, 61.947, 3.341,  8.398
-181.377, 61.835, 3.352,  8.431
-181.377, 61.723, 3.362,  8.464
-181.378, 61.611, 3.374,  8.497
-181.378, 61.498, 3.385,  8.530
-181.378, 61.385, 3.397,  8.563
-181.378, 61.271, 3.408,  8.596
-181.378, 61.157, 3.419,  8.629
-181.378, 61.043, 3.430,  8.662
-181.378, 60.929, 3.442,  8.695
-181.379, 60.813, 3.453,  8.728
-181.379, 60.698, 3.465,  8.761
-181.379, 60.582, 3.476,  8.794
-181.379, 60.466, 3.487,  8.827
-181.379, 60.350, 3.499,  8.860
-181.380, 60.233, 3.511,  8.893
-181.380, 60.115, 3.523,  8.926
-181.380, 59.998, 3.534,  8.959
-181.380, 59.880, 3.545,  8.992
-181.380, 59.761, 3.557,  9.025
-181.381, 59.642, 3.569,  9.058
-181.381, 59.523, 3.581,  9.091
-181.381, 59.403, 3.593,  9.124
-181.381, 59.283, 3.605,  9.157
-181.381, 59.163, 3.617,  9.190
-181.382, 59.042, 3.629,  9.223
-181.382, 58.921, 3.641,  9.256
-181.382, 58.799, 3.653,  9.289
-181.382, 58.677, 3.665,  9.322
-181.382, 58.554, 3.677,  9.355
-181.383, 58.432, 3.689,  9.388
-181.383, 58.308, 3.702,  9.421
-181.383, 58.185, 3.714,  9.454
-181.383, 58.060, 3.726,  9.487
-181.383, 57.936, 3.738,  9.520
-181.384, 57.811, 3.751,  9.553
-181.384, 57.686, 3.763,  9.586
-181.384, 57.560, 3.776,  9.619
-181.384, 57.434, 3.789,  9.652
-181.384, 57.307, 3.801,  9.685
-181.384, 57.180, 3.814,  9.718
-181.385, 57.053, 3.826,  9.751
-181.385, 56.925, 3.839,  9.784
-181.385, 56.796, 3.851,  9.817
-181.385, 56.668, 3.864,  9.850
-181.385, 56.539, 3.877,  9.883
-181.385, 56.409, 3.890,  9.916
-181.386, 56.279, 3.903,  9.949
-181.386, 56.149, 3.916,  9.982
-181.386, 56.018, 3.929, 10.015
-181.386, 55.887, 3.941, 10.048
-181.386, 55.755, 3.955, 10.081
-181.386, 55.623, 3.968, 10.114
-181.387, 55.490, 3.981, 10.147
-181.387, 55.357, 3.994, 10.180
-181.387, 55.224, 4.007, 10.213
-181.387, 55.090, 4.020, 10.246
-181.387, 54.955, 4.034, 10.279
-181.387, 54.820, 4.047, 10.312
-181.387, 54.685, 4.061, 10.345
-181.388, 54.550, 4.074, 10.378
-181.388, 54.413, 4.087, 10.411
-181.388, 54.277, 4.101, 10.444
-181.388, 54.140, 4.115, 10.477
-181.388, 54.002, 4.128, 10.510
-181.388, 53.864, 4.142, 10.543
-181.388, 53.726, 4.156, 10.576
-181.389, 53.587, 4.169, 10.609
-181.389, 53.448, 4.183, 10.642
-181.389, 53.308, 4.196, 10.675
-181.389, 53.168, 4.210, 10.708
-181.389, 53.027, 4.224, 10.741
-181.389, 52.886, 4.239, 10.774
-181.389, 52.744, 4.253, 10.807
-181.390, 52.602, 4.267, 10.840
-181.390, 52.459, 4.281, 10.873
-181.390, 52.316, 4.295, 10.906
-181.390, 52.173, 4.309, 10.939
-181.390, 52.029, 4.323, 10.972
-181.390, 51.884, 4.338, 11.005
-181.390, 51.739, 4.352, 11.038
-181.390, 51.594, 4.366, 11.071
-181.390, 51.448, 4.381, 11.104
-181.391, 51.302, 4.395, 11.137
-181.391, 51.155, 4.410, 11.170
-181.391, 51.008, 4.425, 11.203
-181.391, 50.860, 4.439, 11.236
-181.391, 50.711, 4.454, 11.269
-181.391, 50.563, 4.468, 11.302
-181.391, 50.413, 4.483, 11.335
-181.391, 50.263, 4.498, 11.368
-181.392, 50.113, 4.513, 11.401
-181.392, 49.962, 4.528, 11.434
-181.392, 49.811, 4.543, 11.467
-181.392, 49.659, 4.558, 11.500
-181.392, 49.507, 4.574, 11.533
-181.392, 49.354, 4.589, 11.566
-181.392, 49.201, 4.604, 11.599
-181.392, 49.047, 4.619, 11.632
-181.392, 48.892, 4.634, 11.665
-181.392, 48.738, 4.649, 11.698
-181.392, 48.582, 4.665, 11.731
-181.392, 48.426, 4.681, 11.764
-181.392, 48.270, 4.696, 11.797
-181.393, 48.113, 4.711, 11.830
-181.393, 47.956, 4.727, 11.863
-181.393, 47.798, 4.743, 11.896
-181.393, 47.639, 4.759, 11.929
-181.393, 47.480, 4.775, 11.962
-181.393, 47.320, 4.791, 11.995
-181.393, 47.160, 4.806, 12.028
-181.393, 47.000, 4.821, 12.061
-181.393, 46.839, 4.838, 12.094
-181.393, 46.677, 4.854, 12.127
-181.393, 46.515, 4.871, 12.160
-181.393, 46.352, 4.886, 12.193
-181.393, 46.189, 4.902, 12.226
-181.393, 46.025, 4.918, 12.259
-181.393, 45.861, 4.935, 12.292
-181.393, 45.696, 4.951, 12.325
-181.393, 45.530, 4.968, 12.358
-181.393, 45.364, 4.984, 12.391
-181.393, 45.198, 5.001, 12.424
-181.394, 45.031, 5.017, 12.457
-181.394, 44.863, 5.034, 12.490
-181.394, 44.695, 5.050, 12.523
-181.394, 44.526, 5.067, 12.556
-181.394, 44.357, 5.084, 12.589
-181.394, 44.187, 5.100, 12.622
-181.394, 44.016, 5.111, 12.655
-181.394, 43.846, 5.111, 12.688
-181.394, 43.676, 5.100, 12.721
-181.394, 43.506, 5.098, 12.754
-181.394, 43.336, 5.114, 12.787
-181.394, 43.165, 5.146, 12.820
-181.394, 42.992, 5.190, 12.853
-181.394, 42.817, 5.235, 12.886
-181.394, 42.642, 5.270, 12.919
-181.394, 42.465, 5.292, 12.952
-181.394, 42.289, 5.302, 12.985
-181.394, 42.112, 5.309, 13.018
-181.394, 41.935, 5.317, 13.051
-181.394, 41.757, 5.330, 13.084
-181.394, 41.579, 5.348, 13.117
-181.394, 41.400, 5.369, 13.150
-181.394, 41.221, 5.391, 13.183
-181.394, 41.041, 5.413, 13.216
-181.394, 40.860, 5.432, 13.249
-181.394, 40.678, 5.450, 13.282
-181.394, 40.496, 5.467, 13.315
-181.393, 40.313, 5.484, 13.348
-181.393, 40.130, 5.501, 13.381
-181.393, 39.946, 5.519, 13.414
-181.393, 39.762, 5.538, 13.447
-181.393, 39.577, 5.557, 13.480
-181.393, 39.391, 5.576, 13.513
-181.393, 39.205, 5.595, 13.546
-181.393, 39.017, 5.614, 13.579
-181.393, 38.830, 5.632, 13.612
-181.393, 38.642, 5.651, 13.645
-181.393, 38.453, 5.670, 13.678
-181.393, 38.263, 5.689, 13.711
-181.393, 38.073, 5.708, 13.744
-181.393, 37.882, 5.727, 13.777
-181.393, 37.691, 5.746, 13.810
-181.393, 37.499, 5.765, 13.843
-181.393, 37.306, 5.784, 13.876
-181.393, 37.113, 5.803, 13.909
-181.392, 36.919, 5.823, 13.942
-181.392, 36.724, 5.842, 13.975
-181.392, 36.529, 5.862, 14.008
-181.392, 36.333, 5.882, 14.041
-181.392, 36.136, 5.901, 14.074
-181.392, 35.939, 5.921, 14.107
-181.392, 35.741, 5.940, 14.140
-181.392, 35.543, 5.961, 14.173
-181.392, 35.343, 5.981, 14.206
-181.392, 35.143, 6.001, 14.239
-181.391, 34.943, 6.021, 14.272
-181.391, 34.742, 6.041, 14.305
-181.391, 34.540, 6.061, 14.338
-181.391, 34.337, 6.081, 14.371
-181.391, 34.134, 6.101, 14.404
-181.391, 33.930, 6.121, 14.437
-181.391, 33.725, 6.142, 14.470
-181.391, 33.520, 6.162, 14.503
-181.390, 33.314, 6.183, 14.536
-181.390, 33.107, 6.204, 14.569
-181.390, 32.900, 6.225, 14.602
-181.390, 32.692, 6.245, 14.635
-181.390, 32.483, 6.266, 14.668
-181.390, 32.273, 6.287, 14.701
-181.389, 32.063, 6.309, 14.734
-181.389, 31.852, 6.329, 14.767
-181.389, 31.641, 6.350, 14.800
-181.389, 31.429, 6.371, 14.833
-181.389, 31.216, 6.393, 14.866
-181.389, 31.002, 6.414, 14.899
-181.388, 30.788, 6.436, 14.932
-181.388, 30.572, 6.457, 14.965
-181.388, 30.357, 6.479, 14.998
-181.388, 30.140, 6.500, 15.031
-181.388, 29.923, 6.521, 15.064
-181.387, 29.705, 6.543, 15.097
-181.387, 29.486, 6.565, 15.130
-181.387, 29.267, 6.587, 15.163
-181.387, 29.046, 6.609, 15.196
-181.387, 28.825, 6.631, 15.229
-181.386, 28.604, 6.654, 15.262
-181.386, 28.381, 6.676, 15.295
-181.386, 28.158, 6.698, 15.328
-181.386, 27.934, 6.720, 15.361
-181.385, 27.710, 6.743, 15.394
-181.385, 27.484, 6.765, 15.427
-181.385, 27.258, 6.787, 15.460
-181.385, 27.031, 6.810, 15.493
-181.385, 26.804, 6.833, 15.526
-181.384, 26.575, 6.856, 15.559
-181.384, 26.346, 6.878, 15.592
-181.384, 26.116, 6.901, 15.625
-181.383, 25.886, 6.923, 15.658
-181.383, 25.654, 6.947, 15.691
-181.383, 25.422, 6.971, 15.724
-181.383, 25.189, 6.994, 15.757
-181.382, 24.955, 7.017, 15.790
-181.382, 24.721, 7.040, 15.823
-181.382, 24.485, 7.063, 15.856
-181.381, 24.249, 7.087, 15.889
-181.381, 24.012, 7.111, 15.922
-181.381, 23.775, 7.135, 15.955
-181.380, 23.536, 7.159, 15.988
-181.380, 23.297, 7.182, 16.021
-181.380, 23.057, 7.205, 16.054
-181.380, 22.816, 7.229, 16.087
-181.379, 22.574, 7.254, 16.120
-181.379, 22.332, 7.279, 16.153
-181.378, 22.089, 7.304, 16.186
-181.378, 21.844, 7.328, 16.219
-181.378, 21.600, 7.351, 16.252
-181.377, 21.354, 7.376, 16.285
-181.377, 21.107, 7.400, 16.318
-181.377, 20.860, 7.425, 16.351
-181.376, 20.612, 7.449, 16.384
-181.376, 20.363, 7.474, 16.417
-181.376, 20.113, 7.499, 16.450
-181.375, 19.863, 7.524, 16.483
-181.375, 19.611, 7.550, 16.516
-181.374, 19.359, 7.575, 16.549
-181.374, 19.106, 7.600, 16.582
-181.374, 18.852, 7.625, 16.615
-181.373, 18.597, 7.651, 16.648
-181.373, 18.341, 7.676, 16.681
-181.372, 18.085, 7.701, 16.714
-181.372, 17.827, 7.727, 16.747
-181.371, 17.569, 7.752, 16.780
-181.371, 17.310, 7.778, 16.813
-181.371, 17.050, 7.804, 16.846
-181.370, 16.789, 7.830, 16.879
-181.370, 16.528, 7.856, 16.912
-181.369, 16.265, 7.883, 16.945
-181.369, 16.002, 7.909, 16.978
-181.368, 15.737, 7.935, 17.011
-181.368, 15.472, 7.961, 17.044
-181.367, 15.206, 7.988, 17.077
-181.367, 14.939, 8.015, 17.110
-181.366, 14.671, 8.041, 17.143
-181.366, 14.403, 8.068, 17.176
-181.365, 14.133, 8.095, 17.209
-181.365, 13.863, 8.122, 17.242
-181.364, 13.591, 8.150, 17.275
-181.364, 13.319, 8.177, 17.308
-181.363, 13.045, 8.204, 17.341
-181.363, 12.771, 8.231, 17.374
-181.362, 12.496, 8.258, 17.407
-181.361, 12.220, 8.286, 17.440
-181.361, 11.943, 8.314, 17.473
-181.360, 11.666, 8.342, 17.506
-181.360, 11.387, 8.369, 17.539
-181.359, 11.107, 8.397, 17.572
-181.359, 10.827, 8.425, 17.605
-181.358, 10.545, 8.453, 17.638
-181.357, 10.262, 8.481, 17.671
-181.357, 9.979, 8.509, 17.704
-181.356, 9.695, 8.538, 17.737
-181.356, 9.409, 8.566, 17.770
-181.355, 9.123, 8.595, 17.803
-181.354, 8.836, 8.624, 17.836
-181.354, 8.548, 8.652, 17.869
-181.353, 8.259, 8.681, 17.902
-181.352, 7.968, 8.710, 17.935
-181.352, 7.677, 8.739, 17.968
-181.351, 7.385, 8.769, 18.001
-181.350, 7.092, 8.798, 18.034
-181.350, 6.798, 8.827, 18.067
-181.349, 6.503, 8.857, 18.100
-181.348, 6.207, 8.886, 18.133
-181.348, 5.910, 8.915, 18.166
-181.347, 5.612, 8.945, 18.199
-181.346, 5.313, 8.976, 18.232
-181.345, 5.014, 9.005, 18.265
-181.345, 4.713, 9.035, 18.298
-181.344, 4.411, 9.065, 18.331
-181.343, 4.108, 9.096, 18.364
-181.342, 3.804, 9.126, 18.397
-181.342, 3.499, 9.156, 18.430
-181.341, 3.193, 9.187, 18.463
-181.340, 2.886, 9.217, 18.496
-181.339, 2.578, 9.248, 18.529
-181.339, 2.269, 9.279, 18.562
-181.338, 1.959, 9.311, 18.595
-181.337, 1.647, 9.342, 18.628
-181.336, 1.335, 9.373, 18.661
-181.335, 1.022, 9.404, 18.694
-181.334, 0.708, 9.435, 18.727
-181.334, 0.393, 9.466, 18.760
-181.333, 0.076, 9.498, 18.793
-181.332, -0.241, 9.530, 18.826
-181.331, -0.560, 9.562, 18.859
-181.330, -0.879, 9.594, 18.892
-181.329, -1.200, 9.626, 18.925
-181.328, -1.522, 9.658, 18.958
-181.328, -1.844, 9.690, 18.991
-181.327, -2.168, 9.722, 19.024
-181.326, -2.493, 9.755, 19.057
-181.325, -2.819, 9.787, 19.090
-181.324, -3.146, 9.820, 19.123
-181.323, -3.474, 9.852, 19.156
-181.322, -3.803, 9.886, 19.189
-181.321, -4.134, 9.919, 19.222
-181.320, -4.465, 9.952, 19.255
-181.319, -4.798, 9.986, 19.288
-181.318, -5.132, 10.018, 19.321
-181.317, -5.466, 10.051, 19.354
-181.316, -5.802, 10.084, 19.387
-181.315, -6.139, 10.118, 19.420
-181.314, -6.477, 10.152, 19.453
-181.313, -6.817, 10.187, 19.486
-181.312, -7.157, 10.220, 19.519
-181.311, -7.499, 10.254, 19.552
-181.310, -7.841, 10.289, 19.585
-181.309, -8.185, 10.323, 19.618
-181.308, -8.530, 10.358, 19.651
-181.307, -8.876, 10.392, 19.684
-181.305, -9.224, 10.427, 19.717
-181.304, -9.572, 10.462, 19.750
-181.303, -9.922, 10.497, 19.783
-181.302, -10.272, 10.532, 19.816
-181.301, -10.624, 10.567, 19.849
-181.300, -10.977, 10.602, 19.882
-181.299, -11.332, 10.637, 19.915
-181.298, -11.687, 10.673, 19.948
-181.296, -12.044, 10.709, 19.981
-181.295, -12.402, 10.745, 20.014
-181.294, -12.761, 10.780, 20.047
-181.293, -13.121, 10.816, 20.080
-181.292, -13.483, 10.852, 20.113
-181.290, -13.845, 10.888, 20.146
-181.289, -14.209, 10.925, 20.179
-181.288, -14.574, 10.962, 20.212
-181.286, -14.940, 10.998, 20.245
-181.285, -15.308, 11.035, 20.278
-181.284, -15.677, 11.072, 20.311
-181.283, -16.047, 11.108, 20.344
-181.281, -16.418, 11.145, 20.377
-181.280, -16.790, 11.182, 20.410
-181.279, -17.164, 11.220, 20.443
-181.277, -17.539, 11.258, 20.476
-181.276, -17.915, 11.296, 20.509
-181.275, -18.293, 11.334, 20.542
-181.273, -18.672, 11.371, 20.575
-181.272, -19.052, 11.409, 20.608
-181.270, -19.433, 11.447, 20.641
-181.269, -19.815, 11.485, 20.674
-181.268, -20.199, 11.523, 20.707
-181.266, -20.584, 11.562, 20.740
-181.265, -20.971, 11.601, 20.773
-181.263, -21.358, 11.640, 20.806
-181.262, -21.747, 11.679, 20.839
-181.260, -22.138, 11.718, 20.872
-181.259, -22.529, 11.757, 20.905
-181.257, -22.922, 11.797, 20.938
-181.256, -23.316, 11.836, 20.971
-181.254, -23.712, 11.875, 21.004
-181.253, -24.109, 11.915, 21.037
-181.251, -24.507, 11.955, 21.070
-181.250, -24.906, 11.995, 21.103
-181.248, -25.307, 12.035, 21.136
-181.246, -25.709, 12.076, 21.169
-181.245, -26.113, 12.116, 21.202
-181.243, -26.518, 12.157, 21.235
-181.241, -26.924, 12.197, 21.268
-181.240, -27.332, 12.238, 21.301
-181.238, -27.741, 12.279, 21.334
-181.236, -28.151, 12.320, 21.367
-181.235, -28.563, 12.361, 21.400
-181.233, -28.976, 12.402, 21.433
-181.231, -29.390, 12.444, 21.466
-181.230, -29.806, 12.486, 21.499
-181.228, -30.223, 12.528, 21.532
-181.226, -30.642, 12.569, 21.565
-181.224, -31.062, 12.611, 21.598
-181.223, -31.484, 12.653, 21.631
-181.221, -31.906, 12.696, 21.664
-181.219, -32.331, 12.739, 21.697
-181.217, -32.756, 12.781, 21.730
-181.215, -33.184, 12.824, 21.763
-181.213, -33.612, 12.868, 21.796
-181.212, -34.042, 12.910, 21.829
-181.210, -34.474, 12.953, 21.862
-181.208, -34.906, 12.996, 21.895
-181.206, -35.341, 13.039, 21.928
-181.204, -35.776, 13.083, 21.961
-181.202, -36.214, 13.127, 21.994
-181.200, -36.652, 13.171, 22.027
-181.198, -37.093, 13.215, 22.060
-181.196, -37.534, 13.259, 22.093
-181.194, -37.977, 13.304, 22.126
-181.192, -38.422, 13.348, 22.159
-181.190, -38.868, 13.393, 22.192
-181.188, -39.316, 13.438, 22.225
-181.186, -39.765, 13.483, 22.258
-181.184, -40.215, 13.528, 22.291
-181.182, -40.667, 13.573, 22.324
-181.179, -41.121, 13.619, 22.357
-181.177, -41.576, 13.664, 22.390
-181.175, -42.033, 13.710, 22.423
-181.173, -42.491, 13.756, 22.456
-181.171, -42.950, 13.802, 22.489
-181.169, -43.412, 13.848, 22.522
-181.166, -43.874, 13.894, 22.555
-181.164, -44.339, 13.941, 22.588
-181.162, -44.805, 13.988, 22.621
-181.160, -45.272, 14.034, 22.654
-181.157, -45.741, 14.081, 22.687
-181.155, -46.212, 14.128, 22.720
-181.153, -46.684, 14.175, 22.753
-181.150, -47.158, 14.223, 22.786
-181.148, -47.633, 14.270, 22.819
-181.146, -48.110, 14.318, 22.852
-181.143, -48.588, 14.366, 22.885
-181.141, -49.068, 14.414, 22.918
-181.138, -49.550, 14.462, 22.951
-181.136, -50.033, 14.511, 22.984
-181.133, -50.518, 14.560, 23.017
-181.131, -51.005, 14.608, 23.050
